COMPANHIA,ANO,MES,ORIGEM,DESTINO,TARIFA,TEMP_MEDIA
GOL,2024,6,Belo Horizonte,João Pessoa,972.69,22.46
GOL,2024,6,Belo Horizonte,Macapá,1109.36,22.02
GOL,2024,6,Belo Horizonte,Maceió,863.56,21.84
GOL,2024,6,Belo Horizonte,Manaus,697.83,22.41
GOL,2024,6,Belo Horizonte,Natal,1071.61,22.18
GOL,2024,6,Belo Horizonte,Porto Velho,1405.9,22.28
GOL,2024,6,Belo Horizonte,Recife,959.93,22.25
GOL,2024,6,Belo Horizonte,Rio Branco,1264.7,22.46
GOL,2024,6,Belo Horizonte,Rio de Janeiro,502.67,22.34
GOL,2024,6,Belo Horizonte,Salvador,794.46,22.44
GOL,2024,6,Belo Horizonte,São Luís,1068.56,22.96
GOL,2024,6,Belo Horizonte,São Paulo,483.1,22.61
GOL,2024,6,Belo Horizonte,Teresina,784.95,22.43
GOL,2024,6,Belo Horizonte,Vitória,540.29,22.52
GOL,2024,6,Belém,Belo Horizonte,614.63,22.34
GOL,2024,6,Belém,Boa Vista,828.9,22.27
GOL,2024,6,Belém,Brasília,682.14,22.02
GOL,2024,6,Belém,Campo Grande,818.9,22.05
GOL,2024,6,Belém,Cuiabá,758.37,22.3
GOL,2024,6,Belém,Curitiba,626.08,22.33
GOL,2024,6,Belém,Florianópolis,750.91,22.33
GOL,2024,6,Belém,Fortaleza,725.67,22.0
GOL,2024,6,Belém,Goiânia,844.54,22.1
GOL,2024,6,Belém,João Pessoa,968.3,22.46
GOL,2024,6,Belém,Macapá,433.29,22.02
GOL,2024,6,Belém,Maceió,820.75,21.84
GOL,2024,6,Belém,Manaus,774.89,22.41
GOL,2024,6,Belém,Natal,1127.51,22.18
GOL,2024,6,Belém,Porto Velho,1166.95,22.28
GOL,2024,6,Belém,Recife,605.01,22.25
GOL,2024,6,Belém,Rio Branco,1413.12,22.46
GOL,2024,6,Belém,Rio de Janeiro,853.16,22.34
GOL,2024,6,Belém,Salvador,804.28,22.44
GOL,2024,6,Belém,São Luís,1238.4,22.96
GOL,2024,6,Belém,São Paulo,658.54,22.61
GOL,2024,6,Belém,Vitória,708.2,22.52
GOL,2024,6,Boa Vista,Belo Horizonte,1109.16,22.34
GOL,2024,6,Boa Vista,Belém,1204.9,22.37
GOL,2024,6,Boa Vista,Brasília,745.82,22.02
GOL,2024,6,Boa Vista,Campo Grande,1275.83,22.05
GOL,2024,6,Boa Vista,Cuiabá,1285.73,22.3
GOL,2024,6,Boa Vista,Curitiba,854.79,22.33
GOL,2024,6,Boa Vista,Florianópolis,978.1,22.33
GOL,2024,6,Boa Vista,Fortaleza,1061.78,22.0
GOL,2024,6,Boa Vista,Goiânia,1033.97,22.1
GOL,2024,6,Boa Vista,João Pessoa,1240.66,22.46
GOL,2024,6,Boa Vista,Macapá,1233.9,22.02
GOL,2024,6,Boa Vista,Maceió,1195.9,21.84
GOL,2024,6,Boa Vista,Manaus,1892.4,22.41
GOL,2024,6,Boa Vista,Natal,1093.33,22.18
GOL,2024,6,Boa Vista,Recife,932.62,22.25
GOL,2024,6,Boa Vista,Rio Branco,958.65,22.46
GOL,2024,6,Boa Vista,Rio de Janeiro,971.45,22.34
GOL,2024,6,Boa Vista,Salvador,1035.92,22.44
GOL,2024,6,Boa Vista,São Luís,993.89,22.96
GOL,2024,6,Boa Vista,São Paulo,985.57,22.61
GOL,2024,6,Boa Vista,Teresina,1207.19,22.43
GOL,2024,6,Boa Vista,Vitória,719.33,22.52
GOL,2024,6,Brasília,Belo Horizonte,580.97,22.34
GOL,2024,6,Brasília,Belém,702.0,22.37
GOL,2024,6,Brasília,Boa Vista,695.87,22.27
GOL,2024,6,Brasília,Campo Grande,602.33,22.05
GOL,2024,6,Brasília,Cuiabá,459.57,22.3
GOL,2024,6,Brasília,Curitiba,891.01,22.33
GOL,2024,6,Brasília,Florianópolis,883.15,22.33
GOL,2024,6,Brasília,Fortaleza,944.86,22.0
GOL,2024,6,Brasília,Goiânia,483.82,22.1
GOL,2024,6,Brasília,João Pessoa,840.91,22.46
GOL,2024,6,Brasília,Macapá,1113.35,22.02
GOL,2024,6,Brasília,Maceió,722.16,21.84
GOL,2024,6,Brasília,Manaus,1070.34,22.41
GOL,2024,6,Brasília,Natal,828.85,22.18
GOL,2024,6,Brasília,Porto Velho,1239.98,22.28
GOL,2024,6,Brasília,Recife,706.39,22.25
GOL,2024,6,Brasília,Rio Branco,1017.67,22.46
GOL,2024,6,Brasília,Rio de Janeiro,626.41,22.34
GOL,2024,6,Brasília,Salvador,799.73,22.44
GOL,2024,6,Brasília,São Luís,819.45,22.96
GOL,2024,6,Brasília,São Paulo,639.77,22.61
GOL,2024,6,Brasília,Teresina,688.9,22.43
GOL,2024,6,Brasília,Vitória,647.63,22.52
GOL,2024,6,Campo Grande,Belo Horizonte,685.66,22.34
GOL,2024,6,Campo Grande,Belém,919.92,22.37
GOL,2024,6,Campo Grande,Boa Vista,1338.1,22.27
GOL,2024,6,Campo Grande,Brasília,495.89,22.02
GOL,2024,6,Campo Grande,Cuiabá,689.77,22.3
GOL,2024,6,Campo Grande,Curitiba,767.04,22.33
GOL,2024,6,Campo Grande,Florianópolis,744.01,22.33
GOL,2024,6,Campo Grande,Fortaleza,1020.36,22.0
GOL,2024,6,Campo Grande,Goiânia,1122.8,22.1
GOL,2024,6,Campo Grande,João Pessoa,924.29,22.46
GOL,2024,6,Campo Grande,Macapá,1164.4,22.02
GOL,2024,6,Campo Grande,Maceió,1326.69,21.84
GOL,2024,6,Campo Grande,Manaus,1145.28,22.41
GOL,2024,6,Campo Grande,Natal,1140.36,22.18
GOL,2024,6,Campo Grande,Porto Velho,1303.53,22.28
GOL,2024,6,Campo Grande,Recife,1141.45,22.25
GOL,2024,6,Campo Grande,Rio Branco,1106.55,22.46
GOL,2024,6,Campo Grande,Rio de Janeiro,686.64,22.34
GOL,2024,6,Campo Grande,Salvador,800.4,22.44
GOL,2024,6,Campo Grande,São Luís,1253.1,22.96
GOL,2024,6,Campo Grande,São Paulo,572.32,22.61
GOL,2024,6,Campo Grande,Teresina,1207.96,22.43
GOL,2024,6,Campo Grande,Vitória,522.52,22.52
GOL,2024,6,Cuiabá,Belo Horizonte,664.28,22.34
GOL,2024,6,Cuiabá,Belém,827.4,22.37
GOL,2024,6,Cuiabá,Boa Vista,982.4,22.27
GOL,2024,6,Cuiabá,Brasília,431.46,22.02
GOL,2024,6,Cuiabá,Campo Grande,568.7,22.05
GOL,2024,6,Cuiabá,Curitiba,830.81,22.33
GOL,2024,6,Cuiabá,Florianópolis,581.74,22.33
GOL,2024,6,Cuiabá,Fortaleza,1013.71,22.0
GOL,2024,6,Cuiabá,Goiânia,652.89,22.1
GOL,2024,6,Cuiabá,João Pessoa,960.42,22.46
GOL,2024,6,Cuiabá,Macapá,1074.65,22.02
GOL,2024,6,Cuiabá,Maceió,1440.83,21.84
GOL,2024,6,Cuiabá,Manaus,1088.79,22.41
GOL,2024,6,Cuiabá,Natal,869.62,22.18
GOL,2024,6,Cuiabá,Porto Velho,1304.78,22.28
GOL,2024,6,Cuiabá,Recife,867.5,22.25
GOL,2024,6,Cuiabá,Rio Branco,1114.4,22.46
GOL,2024,6,Cuiabá,Rio de Janeiro,666.46,22.34
GOL,2024,6,Cuiabá,Salvador,900.28,22.44
GOL,2024,6,Cuiabá,São Luís,973.06,22.96
GOL,2024,6,Cuiabá,São Paulo,435.64,22.61
GOL,2024,6,Cuiabá,Teresina,812.52,22.43
GOL,2024,6,Cuiabá,Vitória,674.28,22.52
GOL,2024,6,Curitiba,Belo Horizonte,548.08,22.34
GOL,2024,6,Curitiba,Belém,627.08,22.37
GOL,2024,6,Curitiba,Boa Vista,800.8,22.27
GOL,2024,6,Curitiba,Brasília,935.87,22.02
GOL,2024,6,Curitiba,Campo Grande,752.46,22.05
GOL,2024,6,Curitiba,Cuiabá,966.72,22.3
GOL,2024,6,Curitiba,Florianópolis,625.9,22.33
GOL,2024,6,Curitiba,Fortaleza,768.25,22.0
GOL,2024,6,Curitiba,Goiânia,618.82,22.1
GOL,2024,6,Curitiba,João Pessoa,853.83,22.46
GOL,2024,6,Curitiba,Macapá,1061.98,22.02
GOL,2024,6,Curitiba,Maceió,1082.57,21.84
GOL,2024,6,Curitiba,Manaus,731.74,22.41
GOL,2024,6,Curitiba,Natal,1182.82,22.18
GOL,2024,6,Curitiba,Porto Velho,1439.55,22.28
GOL,2024,6,Curitiba,Recife,941.5,22.25
GOL,2024,6,Curitiba,Rio Branco,1066.1,22.46
GOL,2024,6,Curitiba,Rio de Janeiro,743.68,22.34
GOL,2024,6,Curitiba,Salvador,632.45,22.44
GOL,2024,6,Curitiba,São Luís,664.31,22.96
GOL,2024,6,Curitiba,São Paulo,504.74,22.61
GOL,2024,6,Curitiba,Teresina,1379.8,22.43
GOL,2024,6,Curitiba,Vitória,556.45,22.52
GOL,2024,6,Florianópolis,Belo Horizonte,780.79,22.34
GOL,2024,6,Florianópolis,Belém,675.87,22.37
GOL,2024,6,Florianópolis,Boa Vista,1121.49,22.27
GOL,2024,6,Florianópolis,Brasília,977.32,22.02
GOL,2024,6,Florianópolis,Campo Grande,684.41,22.05
GOL,2024,6,Florianópolis,Cuiabá,566.41,22.3
GOL,2024,6,Florianópolis,Curitiba,759.9,22.33
GOL,2024,6,Florianópolis,Fortaleza,822.86,22.0
GOL,2024,6,Florianópolis,Goiânia,631.29,22.1
GOL,2024,6,Florianópolis,João Pessoa,912.25,22.46
GOL,2024,6,Florianópolis,Maceió,1021.97,21.84
GOL,2024,6,Florianópolis,Manaus,696.03,22.41
GOL,2024,6,Florianópolis,Natal,974.47,22.18
GOL,2024,6,Florianópolis,Porto Velho,1207.48,22.28
GOL,2024,6,Florianópolis,Recife,866.11,22.25
GOL,2024,6,Florianópolis,Rio Branco,1251.42,22.46
GOL,2024,6,Florianópolis,Rio de Janeiro,687.85,22.34
GOL,2024,6,Florianópolis,Salvador,743.8,22.44
GOL,2024,6,Florianópolis,São Luís,991.7,22.96
GOL,2024,6,Florianópolis,São Paulo,585.61,22.61
GOL,2024,6,Florianópolis,Teresina,991.4,22.43
GOL,2024,6,Florianópolis,Vitória,643.99,22.52
GOL,2024,6,Fortaleza,Belo Horizonte,648.79,22.34
GOL,2024,6,Fortaleza,Belém,785.38,22.37
GOL,2024,6,Fortaleza,Boa Vista,1100.28,22.27
GOL,2024,6,Fortaleza,Brasília,902.52,22.02
GOL,2024,6,Fortaleza,Campo Grande,1029.42,22.05
GOL,2024,6,Fortaleza,Cuiabá,1007.94,22.3
GOL,2024,6,Fortaleza,Curitiba,805.62,22.33
GOL,2024,6,Fortaleza,Florianópolis,825.95,22.33
GOL,2024,6,Fortaleza,Goiânia,988.1,22.1
GOL,2024,6,Fortaleza,João Pessoa,777.68,22.46
GOL,2024,6,Fortaleza,Macapá,1223.62,22.02
GOL,2024,6,Fortaleza,Maceió,1034.67,21.84
GOL,2024,6,Fortaleza,Manaus,813.42,22.41
GOL,2024,6,Fortaleza,Natal,966.07,22.18
GOL,2024,6,Fortaleza,Porto Alegre,597.47,22.15
GOL,2024,6,Fortaleza,Porto Velho,1223.17,22.28
GOL,2024,6,Fortaleza,Recife,702.86,22.25
GOL,2024,6,Fortaleza,Rio Branco,998.78,22.46
GOL,2024,6,Fortaleza,Rio de Janeiro,1055.06,22.34
GOL,2024,6,Fortaleza,Salvador,755.5,22.44
GOL,2024,6,Fortaleza,São Luís,949.12,22.96
GOL,2024,6,Fortaleza,São Paulo,885.32,22.61
GOL,2024,6,Fortaleza,Teresina,1776.9,22.43
GOL,2024,6,Fortaleza,Vitória,743.16,22.52
GOL,2024,6,Goiânia,Belo Horizonte,751.26,22.34
GOL,2024,6,Goiânia,Belém,835.71,22.37
GOL,2024,6,Goiânia,Boa Vista,770.12,22.27
GOL,2024,6,Goiânia,Brasília,392.48,22.02
GOL,2024,6,Goiânia,Campo Grande,1227.02,22.05
GOL,2024,6,Goiânia,Cuiabá,639.68,22.3
GOL,2024,6,Goiânia,Curitiba,624.12,22.33
GOL,2024,6,Goiânia,Florianópolis,612.22,22.33
GOL,2024,6,Goiânia,Fortaleza,953.67,22.0
GOL,2024,6,Goiânia,João Pessoa,830.19,22.46
GOL,2024,6,Goiânia,Macapá,745.9,22.02
GOL,2024,6,Goiânia,Maceió,946.59,21.84
GOL,2024,6,Goiânia,Manaus,720.43,22.41
GOL,2024,6,Goiânia,Natal,824.88,22.18
GOL,2024,6,Goiânia,Porto Velho,1336.76,22.28
GOL,2024,6,Goiânia,Recife,820.45,22.25
GOL,2024,6,Goiânia,Rio Branco,1148.72,22.46
GOL,2024,6,Goiânia,Rio de Janeiro,746.2,22.34
GOL,2024,6,Goiânia,Salvador,1063.89,22.44
GOL,2024,6,Goiânia,São Luís,819.92,22.96
GOL,2024,6,Goiânia,São Paulo,551.08,22.61
GOL,2024,6,Goiânia,Teresina,817.37,22.43
GOL,2024,6,Goiânia,Vitória,635.76,22.52
GOL,2024,6,João Pessoa,Belo Horizonte,1038.6,22.34
GOL,2024,6,João Pessoa,Belém,897.72,22.37
GOL,2024,6,João Pessoa,Boa Vista,1171.37,22.27
GOL,2024,6,João Pessoa,Brasília,846.21,22.02
GOL,2024,6,João Pessoa,Campo Grande,921.62,22.05
GOL,2024,6,João Pessoa,Cuiabá,1119.13,22.3
GOL,2024,6,João Pessoa,Curitiba,941.12,22.33
GOL,2024,6,João Pessoa,Florianópolis,1019.08,22.33
GOL,2024,6,João Pessoa,Fortaleza,909.79,22.0
GOL,2024,6,João Pessoa,Goiânia,906.43,22.1
GOL,2024,6,João Pessoa,Macapá,1323.65,22.02
GOL,2024,6,João Pessoa,Maceió,1032.9,21.84
GOL,2024,6,João Pessoa,Manaus,1052.19,22.41
GOL,2024,6,João Pessoa,Porto Velho,1123.64,22.28
GOL,2024,6,João Pessoa,Recife,726.9,22.25
GOL,2024,6,João Pessoa,Rio Branco,1072.04,22.46
GOL,2024,6,João Pessoa,Rio de Janeiro,935.43,22.34
GOL,2024,6,João Pessoa,Salvador,733.12,22.44
GOL,2024,6,João Pessoa,São Luís,1165.85,22.96
GOL,2024,6,João Pessoa,São Paulo,841.43,22.61
GOL,2024,6,João Pessoa,Vitória,873.73,22.52
GOL,2024,6,Macapá,Belo Horizonte,1199.81,22.34
GOL,2024,6,Macapá,Belém,483.61,22.37
GOL,2024,6,Macapá,Boa Vista,1435.36,22.27
GOL,2024,6,Macapá,Brasília,989.63,22.02
GOL,2024,6,Macapá,Campo Grande,1482.23,22.05
GOL,2024,6,Macapá,Cuiabá,1164.33,22.3
GOL,2024,6,Macapá,Curitiba,1242.31,22.33
GOL,2024,6,Macapá,Florianópolis,1073.4,22.33
GOL,2024,6,Macapá,Fortaleza,1151.77,22.0
GOL,2024,6,Macapá,Goiânia,771.9,22.1
GOL,2024,6,Macapá,João Pessoa,1166.9,22.46
GOL,2024,6,Macapá,Maceió,1048.21,21.84
GOL,2024,6,Macapá,Porto Velho,1364.4,22.28
GOL,2024,6,Macapá,Recife,994.38,22.25
GOL,2024,6,Macapá,Rio Branco,1533.9,22.46
GOL,2024,6,Macapá,Rio de Janeiro,1019.2,22.34
GOL,2024,6,Macapá,São Luís,1146.1,22.96
GOL,2024,6,Macapá,São Paulo,950.69,22.61
GOL,2024,6,Macapá,Teresina,1181.36,22.43
GOL,2024,6,Macapá,Vitória,779.52,22.52
GOL,2024,6,Maceió,Belo Horizonte,776.25,22.34
GOL,2024,6,Maceió,Belém,887.6,22.37
GOL,2024,6,Maceió,Boa Vista,1210.28,22.27
GOL,2024,6,Maceió,Brasília,713.39,22.02
GOL,2024,6,Maceió,Campo Grande,1270.03,22.05
GOL,2024,6,Maceió,Cuiabá,1186.6,22.3
GOL,2024,6,Maceió,Curitiba,1096.78,22.33
GOL,2024,6,Maceió,Florianópolis,1057.95,22.33
GOL,2024,6,Maceió,Fortaleza,1018.37,22.0
GOL,2024,6,Maceió,Goiânia,951.31,22.1
GOL,2024,6,Maceió,João Pessoa,903.33,22.46
GOL,2024,6,Maceió,Macapá,922.1,22.02
GOL,2024,6,Maceió,Manaus,1084.69,22.41
GOL,2024,6,Maceió,Natal,998.15,22.18
GOL,2024,6,Maceió,Porto Velho,1179.2,22.28
GOL,2024,6,Maceió,Rio Branco,883.14,22.46
GOL,2024,6,Maceió,Rio de Janeiro,866.46,22.34
GOL,2024,6,Maceió,Salvador,740.48,22.44
GOL,2024,6,Maceió,São Luís,951.44,22.96
GOL,2024,6,Maceió,São Paulo,825.38,22.61
GOL,2024,6,Maceió,Teresina,1078.9,22.43
GOL,2024,6,Maceió,Vitória,880.8,22.52
GOL,2024,6,Manaus,Belo Horizonte,789.99,22.34
GOL,2024,6,Manaus,Belém,1487.34,22.37
GOL,2024,6,Manaus,Boa Vista,1411.9,22.27
GOL,2024,6,Manaus,Brasília,1175.85,22.02
GOL,2024,6,Manaus,Campo Grande,1165.37,22.05
GOL,2024,6,Manaus,Cuiabá,1271.0,22.3
GOL,2024,6,Manaus,Curitiba,746.28,22.33
GOL,2024,6,Manaus,Florianópolis,781.31,22.33
GOL,2024,6,Manaus,Fortaleza,813.55,22.0
GOL,2024,6,Manaus,Goiânia,765.2,22.1
GOL,2024,6,Manaus,João Pessoa,923.41,22.46
GOL,2024,6,Manaus,Maceió,1101.34,21.84
GOL,2024,6,Manaus,Natal,908.17,22.18
GOL,2024,6,Manaus,Porto Velho,1374.94,22.28
GOL,2024,6,Manaus,Recife,1279.26,22.25
GOL,2024,6,Manaus,Rio Branco,808.61,22.46
GOL,2024,6,Manaus,Rio de Janeiro,933.38,22.34
GOL,2024,6,Manaus,Salvador,807.95,22.44
GOL,2024,6,Manaus,São Luís,1031.47,22.96
GOL,2024,6,Manaus,São Paulo,864.84,22.61
GOL,2024,6,Manaus,Teresina,875.13,22.43
GOL,2024,6,Manaus,Vitória,940.34,22.52
GOL,2024,6,Natal,Belo Horizonte,945.64,22.34
GOL,2024,6,Natal,Belém,1240.96,22.37
GOL,2024,6,Natal,Boa Vista,954.15,22.27
GOL,2024,6,Natal,Brasília,801.31,22.02
GOL,2024,6,Natal,Campo Grande,992.48,22.05
GOL,2024,6,Natal,Cuiabá,910.25,22.3
GOL,2024,6,Natal,Curitiba,1244.17,22.33
GOL,2024,6,Natal,Florianópolis,940.36,22.33
GOL,2024,6,Natal,Fortaleza,969.02,22.0
GOL,2024,6,Natal,Goiânia,800.96,22.1
GOL,2024,6,Natal,Macapá,1207.9,22.02
GOL,2024,6,Natal,Maceió,723.9,21.84
GOL,2024,6,Natal,Manaus,817.49,22.41
GOL,2024,6,Natal,Porto Velho,1255.11,22.28
GOL,2024,6,Natal,Rio Branco,1019.49,22.46
GOL,2024,6,Natal,Rio de Janeiro,919.1,22.34
GOL,2024,6,Natal,Salvador,704.88,22.44
GOL,2024,6,Natal,São Luís,1009.78,22.96
GOL,2024,6,Natal,São Paulo,882.59,22.61
GOL,2024,6,Natal,Vitória,692.52,22.52
GOL,2024,6,Palmas,Belo Horizonte,604.33,22.34
GOL,2024,6,Palmas,Belém,848.72,22.37
GOL,2024,6,Palmas,Boa Vista,991.18,22.27
GOL,2024,6,Palmas,Brasília,656.07,22.02
GOL,2024,6,Palmas,Campo Grande,940.11,22.05
GOL,2024,6,Palmas,Cuiabá,817.77,22.3
GOL,2024,6,Palmas,Curitiba,635.7,22.33
GOL,2024,6,Palmas,Florianópolis,932.72,22.33
GOL,2024,6,Palmas,Fortaleza,718.16,22.0
GOL,2024,6,Palmas,Goiânia,837.43,22.1
GOL,2024,6,Palmas,João Pessoa,1003.05,22.46
GOL,2024,6,Palmas,Macapá,849.84,22.02
GOL,2024,6,Palmas,Maceió,846.35,21.84
GOL,2024,6,Palmas,Manaus,1219.36,22.41
GOL,2024,6,Palmas,Natal,987.61,22.18
GOL,2024,6,Palmas,Porto Velho,1253.46,22.28
GOL,2024,6,Palmas,Recife,675.46,22.25
GOL,2024,6,Palmas,Rio Branco,868.55,22.46
GOL,2024,6,Palmas,Rio de Janeiro,606.5,22.34
GOL,2024,6,Palmas,Salvador,731.75,22.44
GOL,2024,6,Palmas,São Luís,1144.77,22.96
GOL,2024,6,Palmas,São Paulo,858.93,22.61
GOL,2024,6,Palmas,Teresina,854.76,22.43
GOL,2024,6,Palmas,Vitória,729.9,22.52
GOL,2024,6,Porto Velho,Belo Horizonte,1005.9,22.34
GOL,2024,6,Porto Velho,Belém,1212.58,22.37
GOL,2024,6,Porto Velho,Brasília,1266.24,22.02
GOL,2024,6,Porto Velho,Campo Grande,1198.77,22.05
GOL,2024,6,Porto Velho,Cuiabá,1185.93,22.3
GOL,2024,6,Porto Velho,Curitiba,1470.46,22.33
GOL,2024,6,Porto Velho,Florianópolis,1166.29,22.33
GOL,2024,6,Porto Velho,Fortaleza,1269.86,22.0
GOL,2024,6,Porto Velho,Goiânia,1202.78,22.1
GOL,2024,6,Porto Velho,João Pessoa,1143.82,22.46
GOL,2024,6,Porto Velho,Macapá,1285.5,22.02
GOL,2024,6,Porto Velho,Maceió,1151.1,21.84
GOL,2024,6,Porto Velho,Manaus,1345.02,22.41
GOL,2024,6,Porto Velho,Natal,1405.92,22.18
GOL,2024,6,Porto Velho,Recife,1387.87,22.25
GOL,2024,6,Porto Velho,Rio de Janeiro,1284.55,22.34
GOL,2024,6,Porto Velho,Salvador,930.02,22.44
GOL,2024,6,Porto Velho,São Luís,1159.79,22.96
GOL,2024,6,Porto Velho,São Paulo,1250.65,22.61
GOL,2024,6,Porto Velho,Teresina,1125.9,22.43
GOL,2024,6,Porto Velho,Vitória,1323.63,22.52
GOL,2024,6,Recife,Belo Horizonte,994.84,22.34
GOL,2024,6,Recife,Belém,729.49,22.37
GOL,2024,6,Recife,Boa Vista,877.82,22.27
GOL,2024,6,Recife,Brasília,708.64,22.02
GOL,2024,6,Recife,Campo Grande,1132.64,22.05
GOL,2024,6,Recife,Cuiabá,876.39,22.3
GOL,2024,6,Recife,Curitiba,952.63,22.33
GOL,2024,6,Recife,Florianópolis,889.14,22.33
GOL,2024,6,Recife,Fortaleza,732.77,22.0
GOL,2024,6,Recife,Goiânia,864.92,22.1
GOL,2024,6,Recife,Macapá,987.73,22.02
GOL,2024,6,Recife,Manaus,1094.82,22.41
GOL,2024,6,Recife,Porto Velho,1331.41,22.28
GOL,2024,6,Recife,Rio Branco,1150.5,22.46
GOL,2024,6,Recife,Rio de Janeiro,716.01,22.34
GOL,2024,6,Recife,Salvador,604.14,22.44
GOL,2024,6,Recife,São Luís,1008.51,22.96
GOL,2024,6,Recife,São Paulo,749.44,22.61
GOL,2024,6,Recife,Teresina,1327.9,22.43
GOL,2024,6,Recife,Vitória,662.33,22.52
GOL,2024,6,Rio Branco,Belo Horizonte,1236.68,22.34
GOL,2024,6,Rio Branco,Belém,1248.4,22.37
GOL,2024,6,Rio Branco,Boa Vista,1001.9,22.27
GOL,2024,6,Rio Branco,Brasília,1036.8,22.02
GOL,2024,6,Rio Branco,Campo Grande,1111.19,22.05
GOL,2024,6,Rio Branco,Cuiabá,1030.9,22.3
GOL,2024,6,Rio Branco,Curitiba,1208.39,22.33
GOL,2024,6,Rio Branco,Florianópolis,1187.4,22.33
GOL,2024,6,Rio Branco,Fortaleza,1022.84,22.0
GOL,2024,6,Rio Branco,Goiânia,1108.09,22.1
GOL,2024,6,Rio Branco,João Pessoa,1066.26,22.46
GOL,2024,6,Rio Branco,Macapá,1366.3,22.02
GOL,2024,6,Rio Branco,Maceió,886.9,21.84
GOL,2024,6,Rio Branco,Manaus,780.15,22.41
GOL,2024,6,Rio Branco,Natal,889.79,22.18
GOL,2024,6,Rio Branco,Recife,1236.28,22.25
GOL,2024,6,Rio Branco,Rio de Janeiro,1117.76,22.34
GOL,2024,6,Rio Branco,Salvador,955.67,22.44
GOL,2024,6,Rio Branco,São Luís,1335.57,22.96
GOL,2024,6,Rio Branco,São Paulo,1089.35,22.61
GOL,2024,6,Rio Branco,Teresina,1335.87,22.43
GOL,2024,6,Rio Branco,Vitória,916.94,22.52
GOL,2024,6,Rio de Janeiro,Belo Horizonte,515.59,22.34
GOL,2024,6,Rio de Janeiro,Belém,857.81,22.37
GOL,2024,6,Rio de Janeiro,Boa Vista,1137.53,22.27
GOL,2024,6,Rio de Janeiro,Brasília,631.46,22.02
GOL,2024,6,Rio de Janeiro,Campo Grande,727.38,22.05
GOL,2024,6,Rio de Janeiro,Cuiabá,743.39,22.3
GOL,2024,6,Rio de Janeiro,Curitiba,750.38,22.33
GOL,2024,6,Rio de Janeiro,Florianópolis,671.49,22.33
GOL,2024,6,Rio de Janeiro,Fortaleza,1055.51,22.0
GOL,2024,6,Rio de Janeiro,Goiânia,766.69,22.1
GOL,2024,6,Rio de Janeiro,João Pessoa,928.29,22.46
GOL,2024,6,Rio de Janeiro,Macapá,936.79,22.02
GOL,2024,6,Rio de Janeiro,Maceió,837.06,21.84
GOL,2024,6,Rio de Janeiro,Manaus,920.68,22.41
GOL,2024,6,Rio de Janeiro,Natal,939.83,22.18
GOL,2024,6,Rio de Janeiro,Porto Velho,1271.69,22.28
GOL,2024,6,Rio de Janeiro,Recife,726.26,22.25
GOL,2024,6,Rio de Janeiro,Rio Branco,1178.96,22.46
GOL,2024,6,Rio de Janeiro,Salvador,732.95,22.44
GOL,2024,6,Rio de Janeiro,São Luís,897.01,22.96
GOL,2024,6,Rio de Janeiro,São Paulo,507.18,22.61
GOL,2024,6,Rio de Janeiro,Teresina,829.19,22.43
GOL,2024,6,Rio de Janeiro,Vitória,640.7,22.52
GOL,2024,6,Salvador,Belo Horizonte,770.78,22.34
GOL,2024,6,Salvador,Belém,840.37,22.37
GOL,2024,6,Salvador,Boa Vista,960.8,22.27
GOL,2024,6,Salvador,Brasília,724.73,22.02
GOL,2024,6,Salvador,Campo Grande,804.55,22.05
GOL,2024,6,Salvador,Cuiabá,851.19,22.3
GOL,2024,6,Salvador,Curitiba,593.53,22.33
GOL,2024,6,Salvador,Florianópolis,699.26,22.33
GOL,2024,6,Salvador,Fortaleza,786.28,22.0
GOL,2024,6,Salvador,Goiânia,1017.18,22.1
GOL,2024,6,Salvador,João Pessoa,650.21,22.46
GOL,2024,6,Salvador,Maceió,726.19,21.84
GOL,2024,6,Salvador,Manaus,689.02,22.41
GOL,2024,6,Salvador,Natal,703.58,22.18
GOL,2024,6,Salvador,Porto Velho,1055.98,22.28
GOL,2024,6,Salvador,Recife,625.04,22.25
GOL,2024,6,Salvador,Rio Branco,999.93,22.46
GOL,2024,6,Salvador,Rio de Janeiro,719.12,22.34
GOL,2024,6,Salvador,São Luís,953.78,22.96
GOL,2024,6,Salvador,São Paulo,728.19,22.61
GOL,2024,6,Salvador,Teresina,1388.76,22.43
GOL,2024,6,Salvador,Vitória,732.94,22.52
GOL,2024,6,São Luís,Belo Horizonte,1039.09,22.34
GOL,2024,6,São Luís,Belém,1004.9,22.37
GOL,2024,6,São Luís,Boa Vista,961.09,22.27
GOL,2024,6,São Luís,Brasília,758.53,22.02
GOL,2024,6,São Luís,Campo Grande,1384.52,22.05
GOL,2024,6,São Luís,Cuiabá,1100.68,22.3
GOL,2024,6,São Luís,Curitiba,692.74,22.33
GOL,2024,6,São Luís,Florianópolis,840.53,22.33
GOL,2024,6,São Luís,Fortaleza,927.86,22.0
GOL,2024,6,São Luís,Goiânia,890.23,22.1
GOL,2024,6,São Luís,João Pessoa,1151.96,22.46
GOL,2024,6,São Luís,Macapá,910.57,22.02
GOL,2024,6,São Luís,Maceió,1082.01,21.84
GOL,2024,6,São Luís,Manaus,1016.8,22.41
GOL,2024,6,São Luís,Natal,1012.86,22.18
GOL,2024,6,São Luís,Porto Velho,1166.97,22.28
